0,,"Ceylonosticta venusta Bedjanic & Conniff, 2016",,
0,,"Ceylonosticta walli Fraser, 1931",,
,120,"Drepanosticta Laidlaw, 1917",,
0,,"Drepanosticta actaeon Laidlaw, 1934",,
0,,"Drepanosticta acuta van Tol, 2005",,
0,,"Drepanosticta amboinensis van Tol, 2007",,
0,,"Drepanosticta anascephala Fraser, 1933",,
,,,"Syn Drepanosticta doisuthepensis Asahina, 1984",
0,,"Drepanosticta annandalei Fraser, 1924",,
0,,"Drepanosticta annulata (Selys, 1886)",,
,,,"Platysticta annulata Selys, 1886",
0,,"Drepanosticta antilope Theischinger & Richards, 2005",,
0,,"Drepanosticta arcuata Lieftinck, 1934",,
0,,"Drepanosticta aries Needham & Gyger, 1941",,
0,,"Drepanosticta asahinai Sasamoto & Karube, 2007",,
0,,"Drepanosticta attala Lieftinck, 1934",,
0,,"Drepanosticta auriculata (Selys, 1878)",,
,,,"Platysticta auriculata Selys, 1878",
0,,"Drepanosticta aurita van Tol, 2005",,
0,,"Drepanosticta barbatula Lieftinck, 1940",,
0,,"Drepanosticta bartelsi Lieftinck, 1937",,
0,,"Drepanosticta batanta Kovács & Theischinger in Kovács, Theischinger, Juhász & Danyik, 2015",,
0,,"Drepanosticta belyshevi Hämäläinen, 1991",,
0,,"Drepanosticta berinchangensis Kemp, 1994",,
0,,"Drepanosticta berlandi Lieftinck, 1939",,
0,,"Drepanosticta bicolor van Tol, 2007",,
0,,"Drepanosticta bicornuta (Selys, 1878)",,
,,,"Platysticta bicornuta Selys, 1878",
0,,"Drepanosticta bifida van Tol, 2007",,
0,,"Drepanosticta bispina Fraser, 1932",,
0,,"Drepanosticta brownelli (Tinkham, 1938)",,
,,,"Ceylonosticta brownelli Tinkham, 1938",
0,,"Drepanosticta burbachi Dow, 2013",,
0,,"Drepanosticta carmichaeli (Laidlaw, 1915)",,
,,,"Protosticta carmichaeli Laidlaw, 1915",
0,,"Drepanosticta centrosaurus van Tol, 2005",,
0,,"Drepanosticta ceratophora Lieftinck, 1974",,
0,,"Drepanosticta claaseni Lieftinck, 1938",,
0,,"Drepanosticta clados van Tol, 2005",,
0,,"Drepanosticta clavata Lieftinck, 1932",,
0,,"Drepanosticta conica (Martin, 1909)",,
,,,"Platysticta conica Martin, 1909",
0,,"Drepanosticta crenitis Lieftinck, 1933",,
0,,"Drepanosticta dendrolagina Lieftinck, 1938",,
0,,"Drepanosticta dentifera Kimmins, 1936",,
0,,"Drepanosticta dorcadion Lieftinck, 1949",,
0,,"Drepanosticta drusilla Lieftinck, 1934",,
0,,"Drepanosticta dulitensis Kimmins, 1936",,
0,,"Drepanosticta elaphos Theischinger & Richards, 2014",,
0,,"Drepanosticta elongata Wilson & Reels, 2001",,
0,,"Drepanosticta ephippiata Lieftinck, 1937",,
0,,"Drepanosticta eucera Lieftinck, 1949",,
0,,"Drepanosticta exoleta Lieftinck, 1932",,
