raw_date,end_date,date,count,most_login,most_user,icon
2015-04-01,2015-04-30,Apr 2015,326,bobmcd,83288,https://static.inaturalist.org/attachments/users/icons/83288/medium.png?1475546514
2015-05-01,2015-05-31,May 2015,2701,wendy_anthony,45740,
2015-06-01,2015-06-30,Jun 2015,1793,jaliya,110360,
2015-07-01,2015-07-31,Jul 2015,5563,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2015-08-01,2015-08-31,Aug 2015,4487,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2015-09-01,2015-09-30,Sep 2015,2712,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2015-10-01,2015-10-31,Oct 2015,1621,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2015-11-01,2015-11-30,Nov 2015,1604,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2015-12-01,2015-12-31,Dec 2015,1377,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2016-01-01,2016-01-31,Jan 2016,3865,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2016-02-01,2016-02-29,Feb 2016,2875,owenclarkin,164015,https://static.inaturalist.org/attachments/users/icons/164015/medium.jpg?1483982779
2016-03-01,2016-03-31,Mar 2016,3411,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2016-04-01,2016-04-30,Apr 2016,3734,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2016-05-01,2016-05-31,May 2016,5580,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2016-06-01,2016-06-30,Jun 2016,7450,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2016-07-01,2016-07-31,Jul 2016,5759,swampy,109854,https://static.inaturalist.org/attachments/users/icons/109854/medium.jpg?1502568743
2016-08-01,2016-08-31,Aug 2016,7760,marknenadov,117089,https://static.inaturalist.org/attachments/users/icons/117089/medium.jpg?1491708083
2016-09-01,2016-09-30,Sep 2016,7773,marknenadov,117089,https://static.inaturalist.org/attachments/users/icons/117089/medium.jpg?1491708083
2016-10-01,2016-10-31,Oct 2016,5930,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2016-11-01,2016-11-30,Nov 2016,4433,nanorca13,111522,https://static.inaturalist.org/attachments/users/icons/111522/medium.jpg?1475548128
2016-12-01,2016-12-31,Dec 2016,5513,leannewallisbiologist,109098,https://static.inaturalist.org/attachments/users/icons/109098/medium.jpg?1475547611
2017-01-01,2017-01-31,Jan 2017,4740,mlarrivee,10244,
2017-02-01,2017-02-28,Feb 2017,5262,cmcheatle,409010,https://static.inaturalist.org/attachments/users/icons/409010/medium.jpeg?1487442398
2017-03-01,2017-03-31,Mar 2017,7968,stubirdnb,311425,https://static.inaturalist.org/attachments/users/icons/311425/medium.jpg?1483998843
2017-04-01,2017-04-30,Apr 2017,10358,stubirdnb,311425,https://static.inaturalist.org/attachments/users/icons/311425/medium.jpg?1483998843
2017-05-01,2017-05-31,May 2017,17542,chlorophilia,37277,https://static.inaturalist.org/attachments/users/icons/37277/medium.jpg?1489083493
2017-06-01,2017-06-30,Jun 2017,27670,mikeburrell,5967,https://static.inaturalist.org/attachments/users/icons/5967/medium.jpeg?1475530397
2017-07-01,2017-07-31,Jul 2017,38583,jaliya,110360,
2017-08-01,2017-08-31,Aug 2017,34972,jaliya,110360,
2017-09-01,2017-09-30,Sep 2017,30629,jaliya,110360,
