id	species
37003	Corvus brachyrhynchos
37031	Cyanocitta cristata
37059	Cyanocitta cristata
37153	Corvus brachyrhynchos
37001	Corvus brachyrhynchos
37029	Cyanocitta cristata
37145	Corvus brachyrhynchos
37157	Corvus brachyrhynchos
37125	Corvus brachyrhynchos
37183	Cyanocitta cristata
37055	Cyanocitta cristata
39107	Cyanocitta cristata
39005	Cyanocitta cristata
39017	Cyanocitta cristata
39033	Cyanocitta cristata
39153	Cyanocitta cristata
39015	Cyanocitta cristata
39085	Cyanocitta cristata
39041	Corvus corax
39001	Cyanocitta cristata
39009	Corvus brachyrhynchos
39013	Corvus brachyrhynchos
39021	Cyanocitta cristata
39023	Cyanocitta cristata
39035	Cyanocitta cristata
39045	Corvus brachyrhynchos
39059	Corvus brachyrhynchos
39067	Corvus brachyrhynchos
39075	Corvus brachyrhynchos
39077	Cyanocitta cristata
39113	Cyanocitta cristata
39169	Cyanocitta cristata
39159	Cyanocitta cristata
39029	Cyanocitta cristata
39109	Cyanocitta cristata
39173	Cyanocitta cristata
55079	Cyanocitta cristata
55007	Corvus corax
55009	Corvus corax
55013	Corvus corax
55101	Corvus brachyrhynchos
55051	Cyanocitta cristata
55057	Cyanocitta cristata
55078	Corvus corax
55099	Cyanocitta cristata
55113	Corvus corax
55115	Corvus corax
55125	Cyanocitta cristata
55089	Cyanocitta cristata
55117	Cyanocitta cristata
55069	Cyanocitta cristata
55041	Cyanocitta cristata
55059	Corvus brachyrhynchos
55027	Cyanocitta cristata
55031	Corvus corax
55133	Cyanocitta cristata
55053	Cyanocitta cristata
55129	Corvus corax
55083	Corvus corax
55105	Cyanocitta cristata
54063	Corvus brachyrhynchos
54077	Corvus corax
54029	Corvus brachyrhynchos
54027	Cyanocitta cristata
54059	Corvus brachyrhynchos
54065	Cyanocitta cristata
54083	Corvus brachyrhynchos
8107	Pica hudsonia
8053	Pica hudsonia
8065	Perisoreus canadensis
8019	Perisoreus canadensis
8021	Pica hudsonia
8051	Pica hudsonia
8067	Pica hudsonia
8071	Corvus corax
8045	Pica hudsonia
8033	Pica hudsonia
8113	Pica hudsonia
8087	Pica hudsonia
8079	Perisoreus canadensis
8025	Pica hudsonia
8003	Pica hudsonia
8043	Cyanocitta stelleri
8007	Pica hudsonia
8009	Aphelocoma californica
8023	Corvus corax
8055	Corvus corax
8093	Perisoreus canadensis
17049	Cyanocitta cristata
17123	Cyanocitta cristata
13029	Cyanocitta cristata
13051	Cyanocitta cristata
13161	Corvus brachyrhynchos
13187	Cyanocitta cristata
13209	Corvus brachyrhynchos
13215	Corvus brachyrhynchos
16005	Cyanocitta stelleri
29165	Corvus brachyrhynchos
29201	Cyanocitta cristata
39165	Cyanocitta cristata
29125	Cyanocitta cristata
8047	Perisoreus canadensis
8121	Pica hudsonia
12027	Aphelocoma coerulescens
12071	Corvus ossifragus
51029	Cyanocitta cristata
51049	Cyanocitta cristata
51093	Cyanocitta cristata
26029	Cyanocitta cristata
26033	Perisoreus canadensis
26091	Corvus brachyrhynchos
26093	Corvus brachyrhynchos
45015	Corvus ossifragus
45019	Corvus ossifragus
45067	Corvus ossifragus
45059	Cyanocitta cristata
45071	Cyanocitta cristata
45081	Cyanocitta cristata
47007	Corvus brachyrhynchos
47011	Corvus brachyrhynchos
26089	Cyanocitta cristata
26095	Corvus brachyrhynchos
26119	Cyanocitta cristata
37057	Corvus brachyrhynchos
37133	Cyanocitta cristata
39143	Cyanocitta cristata
17125	Cyanocitta cristata
39037	Cyanocitta cristata
39137	Cyanocitta cristata
45087	Cyanocitta cristata
32031	Cyanocitta stelleri
34003	Cyanocitta cristata
37193	Corvus brachyrhynchos
9005	Corvus brachyrhynchos
37081	Corvus brachyrhynchos
37197	Corvus brachyrhynchos
6059	Corvus corax
6093	Cyanocitta stelleri
6029	Aphelocoma californica
8091	Pica hudsonia
8011	Corvus corax
16067	Gymnorhinus cyanocephalus
18149	Cyanocitta cristata
19049	Corvus brachyrhynchos
1083	Corvus brachyrhynchos
8001	Pica hudsonia
8005	Pica hudsonia
8014	Pica hudsonia
8015	Perisoreus canadensis
8027	Nucifraga columbiana
8037	Perisoreus canadensis
8041	Pica hudsonia
49033	Corvus brachyrhynchos
50027	Cyanocitta cristata
51047	Cyanocitta cristata
51075	Corvus corax
51147	Cyanocitta cristata
51177	Cyanocitta cristata
51181	Cyanocitta cristata
51183	Cyanocitta cristata
51195	Cyanocitta cristata
28143	Corvus ossifragus
26075	Corvus brachyrhynchos
26097	Corvus brachyrhynchos
37103	Cyanocitta cristata
37109	Cyanocitta cristata
37123	Corvus brachyrhynchos
37159	Cyanocitta cristata
37151	Corvus brachyrhynchos
37167	Cyanocitta cristata
38079	Pica hudsonia
39063	Cyanocitta cristata
39069	Cyanocitta cristata
39119	Corvus brachyrhynchos
39083	Corvus brachyrhynchos
35053	Corvus corax
35015	Cyanocitta stelleri
30053	Cyanocitta stelleri
6115	Cyanocitta stelleri
48457	Cyanocitta cristata
33001	Corvus brachyrhynchos
33019	Cyanocitta cristata
28039	Cyanocitta cristata
28059	Cyanocitta cristata
28131	Corvus ossifragus
24023	Corvus corax
24003	Cyanocitta cristata
24009	Cyanocitta cristata
24025	Corvus brachyrhynchos
24045	Cyanocitta cristata
24039	Cyanocitta cristata
24029	Cyanocitta cristata
24041	Cyanocitta cristata
33013	Corvus brachyrhynchos
33015	Corvus brachyrhynchos
4025	Corvus corax
4017	Corvus corax
4015	Corvus corax
4023	Aphelocoma wollweberi
4027	Corvus corax
4019	Aphelocoma wollweberi
4021	Corvus corax
4005	Corvus corax
42035	Corvus brachyrhynchos
42021	Cyanocitta cristata
42045	Cyanocitta cristata
42055	Cyanocitta cristata
42063	Cyanocitta cristata
42029	Cyanocitta cristata
42081	Cyanocitta cristata
42105	Cyanocitta cristata
42033	Cyanocitta cristata
42039	Corvus brachyrhynchos
42061	Cyanocitta cristata
42087	Corvus brachyrhynchos
45079	Cyanocitta cristata
42091	Cyanocitta cristata
42097	Cyanocitta cristata
45033	Cyanocitta cristata
42083	Corvus brachyrhynchos
42121	Corvus brachyrhynchos
42057	Cyanocitta cristata
42001	Cyanocitta cristata
42005	Cyanocitta cristata
45049	Corvus ossifragus
45057	Cyanocitta cristata
45069	Cyanocitta cristata
46007	Pica hudsonia
46075	Pica hudsonia
46095	Pica hudsonia
46121	Pica hudsonia
47091	Corvus corax
47157	Cyanocitta cristata
47051	Corvus brachyrhynchos
47065	Corvus brachyrhynchos
47127	Corvus brachyrhynchos
47115	Corvus brachyrhynchos
47143	Corvus brachyrhynchos
47029	Corvus brachyrhynchos
53075	Pica hudsonia
53077	Perisoreus canadensis
53009	Perisoreus canadensis
53021	Pica hudsonia
53027	Perisoreus canadensis
53073	Cyanocitta stelleri
53003	Pica hudsonia
53059	Aphelocoma californica
53041	Perisoreus canadensis
50021	Cyanocitta cristata
50023	Cyanocitta cristata
50007	Corvus brachyrhynchos
50017	Cyanocitta cristata
50001	Cyanocitta cristata
50005	Cyanocitta cristata
50015	Cyanocitta cristata
50009	Cyanocitta cristata
50025	Cyanocitta cristata
50011	Corvus brachyrhynchos
50003	Cyanocitta cristata
53029	Corvus caurinus
53037	Perisoreus canadensis
36107	Cyanocitta cristata
36009	Corvus brachyrhynchos
36115	Corvus brachyrhynchos
36081	Cyanocitta cristata
36007	Corvus corax
36013	Corvus brachyrhynchos
36015	Cyanocitta cristata
36027	Corvus brachyrhynchos
36003	Corvus brachyrhynchos
36099	Cyanocitta cristata
36089	Perisoreus canadensis
36091	Corvus brachyrhynchos
36023	Cyanocitta cristata
36075	Corvus brachyrhynchos
36061	Cyanocitta cristata
36029	Corvus brachyrhynchos
36069	Cyanocitta cristata
36011	Corvus brachyrhynchos
36055	Corvus brachyrhynchos
36071	Cyanocitta cristata
36025	Corvus corax
36063	Corvus brachyrhynchos
36103	Cyanocitta cristata
36019	Corvus brachyrhynchos
36017	Corvus corax
36001	Cyanocitta cristata
36121	Corvus brachyrhynchos
36037	Corvus brachyrhynchos
36033	Corvus brachyrhynchos
36035	Corvus brachyrhynchos
36087	Cyanocitta cristata
9003	Cyanocitta cristata
9013	Cyanocitta cristata
9011	Cyanocitta cristata
9015	Cyanocitta cristata
32005	Cyanocitta stelleri
32017	Corvus corax
32033	Corvus corax
32003	Corvus corax
32027	Corvus brachyrhynchos
32011	Nucifraga columbiana
34037	Cyanocitta cristata
34013	Cyanocitta cristata
34015	Corvus ossifragus
34039	Cyanocitta cristata
34027	Cyanocitta cristata
32023	Corvus corax
49037	Corvus corax
49021	Corvus corax
49031	Corvus corax
49057	Corvus corax
49047	Corvus corax
49011	Corvus corax
49049	Pica hudsonia
49007	Pica hudsonia
34023	Cyanocitta cristata
34021	Cyanocitta cristata
34007	Corvus ossifragus
34017	Cyanocitta cristata
34031	Cyanocitta cristata
49005	Corvus corax
49025	Corvus corax
49043	Pica hudsonia
49045	Corvus corax
49029	Pica hudsonia
49001	Corvus corax
49003	Corvus corax
49013	Pica hudsonia
17111	Corvus brachyrhynchos
17003	Cyanocitta cristata
17017	Cyanocitta cristata
17107	Cyanocitta cristata
17121	Cyanocitta cristata
17183	Corvus brachyrhynchos
17167	Cyanocitta cristata
17173	Cyanocitta cristata
17031	Cyanocitta cristata
17025	Cyanocitta cristata
46081	Corvus brachyrhynchos
45051	Corvus ossifragus
45053	Cyanocitta cristata
45063	Cyanocitta cristata
42095	Corvus brachyrhynchos
42067	Cyanocitta cristata
42103	Cyanocitta cristata
42119	Corvus brachyrhynchos
42123	Corvus brachyrhynchos
42101	Cyanocitta cristata
25009	Cyanocitta cristata
25013	Corvus brachyrhynchos
25015	Perisoreus canadensis
25021	Cyanocitta cristata
25027	Cyanocitta cristata
25025	Cyanocitta cristata
2090	Perisoreus canadensis
2290	Perisoreus canadensis
2050	Pica hudsonia
2013	Pica hudsonia
2100	Corvus caurinus
2020	Pica hudsonia
2070	Pica hudsonia
2130	Corvus caurinus
2170	Perisoreus canadensis
2270	Corvus corax
2068	Perisoreus canadensis
51069	Cyanocitta cristata
51175	Cyanocitta cristata
51191	Corvus corax
51011	Cyanocitta cristata
51163	Corvus brachyrhynchos
51185	Corvus brachyrhynchos
51009	Cyanocitta cristata
51023	Corvus brachyrhynchos
51167	Cyanocitta cristata
51067	Cyanocitta cristata
51179	Cyanocitta cristata
51007	Cyanocitta cristata
51037	Cyanocitta cristata
51143	Cyanocitta cristata
51013	Cyanocitta cristata
51111	Cyanocitta cristata
51149	Cyanocitta cristata
51157	Corvus brachyrhynchos
51169	Cyanocitta cristata
51001	Corvus ossifragus
51017	Corvus brachyrhynchos
51125	Cyanocitta cristata
51161	Cyanocitta cristata
51077	Corvus corax
51171	Corvus brachyrhynchos
51051	Cyanocitta cristata
44005	Cyanocitta cristata
44009	Corvus ossifragus
44001	Corvus brachyrhynchos
44007	Cyanocitta cristata
41021	Pica hudsonia
41011	Cyanocitta stelleri
41001	Pica hudsonia
41013	Pica hudsonia
41069	Pica hudsonia
38069	Pica hudsonia
38009	Pica hudsonia
17005	Cyanocitta cristata
27103	Cyanocitta cristata
27131	Corvus brachyrhynchos
24035	Cyanocitta cristata
24017	Cyanocitta cristata
24031	Cyanocitta cristata
32510	Cyanocitta stelleri
27137	Corvus corax
27003	Corvus brachyrhynchos
17063	Cyanocitta cristata
2110	Corvus corax
51810	Cyanocitta cristata
51036	Cyanocitta cristata
51740	Cyanocitta cristata
51760	Cyanocitta cristata
51800	Cyanocitta cristata
51550	Cyanocitta cristata
33005	Cyanocitta cristata
42031	Corvus brachyrhynchos
42099	Cyanocitta cristata
42117	Cyanocitta cristata
42003	Corvus brachyrhynchos
33017	Corvus brachyrhynchos
33011	Cyanocitta cristata
33007	Perisoreus canadensis
17175	Cyanocitta cristata
17137	Cyanocitta cristata
12065	Cyanocitta cristata
12033	Cyanocitta cristata
27013	Cyanocitta cristata
27015	Cyanocitta cristata
51720	Cyanocitta cristata
51683	Cyanocitta cristata
51580	Corvus brachyrhynchos
51730	Cyanocitta cristata
27091	Cyanocitta cristata
51685	Cyanocitta cristata
51750	Corvus brachyrhynchos
27079	Cyanocitta cristata
27017	Corvus corax
27139	Corvus brachyrhynchos
51640	Corvus corax
51690	Cyanocitta cristata
51510	Cyanocitta cristata
27147	Corvus brachyrhynchos
27161	Cyanocitta cristata
29510	Cyanocitta cristata
27075	Corvus corax
51600	Cyanocitta cristata
24013	Cyanocitta cristata
27165	Cyanocitta cristata
27037	Corvus brachyrhynchos
4007	Corvus corax
27031	Corvus corax
28033	Cyanocitta cristata
28047	Corvus ossifragus
28109	Corvus ossifragus
27043	Cyanocitta cristata
27049	Corvus brachyrhynchos
27171	Corvus brachyrhynchos
4003	Aphelocoma wollweberi
33009	Cyanocitta cristata
33003	Corvus brachyrhynchos
42089	Corvus brachyrhynchos
42127	Corvus brachyrhynchos
42069	Corvus brachyrhynchos
42107	Cyanocitta cristata
45047	Cyanocitta cristata
45089	Corvus ossifragus
45039	Cyanocitta cristata
45091	Cyanocitta cristata
47153	Corvus brachyrhynchos
47047	Cyanocitta cristata
47167	Cyanocitta cristata
53001	Pica hudsonia
47155	Corvus brachyrhynchos
47061	Corvus brachyrhynchos
53011	Aphelocoma californica
53013	Pica hudsonia
53045	Perisoreus canadensis
36041	Corvus brachyrhynchos
50013	Corvus brachyrhynchos
50019	Cyanocitta cristata
36119	Cyanocitta cristata
36021	Cyanocitta cristata
36043	Cyanocitta cristata
36105	Cyanocitta cristata
36005	Cyanocitta cristata
9009	Corvus brachyrhynchos
36117	Corvus brachyrhynchos
36093	Corvus brachyrhynchos
32015	Corvus brachyrhynchos
9007	Cyanocitta cristata
9001	Corvus brachyrhynchos
32009	Pica hudsonia
32013	Nucifraga columbiana
32007	Nucifraga columbiana
34029	Corvus ossifragus
34005	Cyanocitta cristata
34035	Cyanocitta cristata
49039	Pica hudsonia
49027	Corvus corax
49053	Corvus corax
49015	Corvus corax
49019	Corvus corax
24005	Cyanocitta cristata
27115	Corvus corax
27123	Corvus brachyrhynchos
27053	Corvus brachyrhynchos
27141	Corvus brachyrhynchos
17045	Corvus brachyrhynchos
17053	Corvus brachyrhynchos
17057	Cyanocitta cristata
42079	Corvus brachyrhynchos
24021	Cyanocitta cristata
17115	Cyanocitta cristata
36047	Cyanocitta cristata
25011	Cyanocitta cristata
25023	Cyanocitta cristata
25005	Corvus brachyrhynchos
25007	Corvus brachyrhynchos
10005	Cyanocitta cristata
10003	Cyanocitta cristata
10001	Cyanocitta cristata
2105	Corvus caurinus
2220	Corvus corax
2282	Corvus corax
51035	Corvus brachyrhynchos
2275	Corvus caurinus
2060	Pica hudsonia
2164	Pica hudsonia
51005	Corvus brachyrhynchos
51027	Corvus brachyrhynchos
51033	Cyanocitta cristata
51063	Corvus brachyrhynchos
51155	Corvus brachyrhynchos
51083	Corvus brachyrhynchos
51089	Cyanocitta cristata
51053	Cyanocitta cristata
51117	Corvus brachyrhynchos
51003	Cyanocitta cristata
51019	Cyanocitta cristata
51041	Cyanocitta cristata
51139	Corvus brachyrhynchos
51105	Cyanocitta cristata
51187	Cyanocitta cristata
51515	Cyanocitta cristata
51610	Cyanocitta cristata
51670	Cyanocitta cristata
51570	Cyanocitta cristata
51630	Cyanocitta cristata
51680	Cyanocitta cristata
44003	Cyanocitta cristata
41037	Nucifraga columbiana
41041	Corvus brachyrhynchos
41003	Corvus brachyrhynchos
41053	Corvus brachyrhynchos
41063	Corvus brachyrhynchos
41029	Cyanocitta stelleri
41045	Pica hudsonia
41039	Aphelocoma californica
41051	Aphelocoma californica
41061	Corvus brachyrhynchos
41059	Pica hudsonia
6057	Cyanocitta stelleri
6005	Cyanocitta stelleri
6073	Corvus corax
6007	Aphelocoma californica
6091	Cyanocitta stelleri
6083	Aphelocoma californica
6063	Cyanocitta stelleri
6035	Cyanocitta stelleri
6017	Cyanocitta stelleri
6081	Aphelocoma californica
6107	Corvus corax
6041	Aphelocoma californica
12083	Aphelocoma coerulescens
12089	Corvus brachyrhynchos
24001	Cyanocitta cristata
24510	Cyanocitta cristata
48061	Cyanocorax yncas
